imu,t,o,r,p,y,temp,press,alt
IMU3,29.991,1,-104.02,-1.15,-118.71,27.4,103562.0,184.6
IMU1,30.001,1,-87.51,-2.4,-0.08,26.9,103319.0,164.7
IMU2,30.001,1,43.29,11.8,107.2,26.1,103480.0,177.89
IMU3,30.001,1,-104.01,-1.16,-118.68,27.4,103562.0,184.6
IMU1,30.011,1,-87.51,-2.4,-0.08,26.9,103317.0,164.54
IMU2,30.011,1,43.3,11.8,107.18,26.1,103476.0,177.56
IMU3,30.011,1,-104.01,-1.17,-118.66,27.4,103556.0,184.11
IMU1,30.021,1,-87.51,-2.4,-0.08,26.9,103317.0,164.54
IMU2,30.021,1,43.3,11.81,107.17,26.1,103476.0,177.56
IMU3,30.021,1,-104.0,-1.17,-118.63,27.4,103556.0,184.11
IMU1,30.031,1,-87.51,-2.41,-0.08,26.9,103317.0,164.54
IMU2,30.031,1,43.31,11.81,107.15,26.1,103476.0,177.56
IMU3,30.031,1,-103.99,-1.18,-118.6,27.4,103556.0,184.11
IMU1,30.041,1,-87.51,-2.41,-0.08,26.9,103317.0,164.54
IMU2,30.041,1,43.31,11.81,107.14,26.1,103476.0,177.56
IMU3,30.041,1,-103.98,-1.19,-118.58,27.4,103556.0,184.11
IMU1,30.051,1,-87.52,-2.41,-0.08,26.9,103317.0,164.54
IMU2,30.051,1,43.31,11.81,107.12,26.1,103476.0,177.56
IMU3,30.051,1,-103.97,-1.2,-118.56,27.4,103556.0,184.11
IMU1,30.061,1,-87.52,-2.42,-0.08,26.9,103317.0,164.54
IMU2,30.061,1,43.32,11.82,107.1,26.1,103476.0,177.56
IMU3,30.061,1,-103.96,-1.21,-118.53,27.4,103556.0,184.11
IMU1,30.071,1,-87.52,-2.42,-0.08,26.9,103317.0,164.54
IMU2,30.071,1,43.32,11.82,107.08,26.1,103476.0,177.56
IMU3,30.071,1,-103.95,-1.22,-118.51,27.4,103556.0,184.11
IMU1,30.081,1,-87.52,-2.42,-0.08,26.9,103317.0,164.54
IMU2,30.081,1,43.33,11.82,107.07,26.1,103476.0,177.56
IMU3,30.081,1,-103.95,-1.23,-118.49,27.4,103556.0,184.11
IMU1,30.091,1,-87.52,-2.43,-0.08,26.9,103317.0,164.54
IMU2,30.091,1,43.33,11.82,107.05,26.1,103476.0,177.56
IMU3,30.091,1,-103.94,-1.24,-118.46,27.4,103556.0,184.11
IMU1,30.101,1,-87.53,-2.43,-0.08,26.9,103317.0,164.54
IMU2,30.101,1,43.34,11.83,107.03,26.1,103476.0,177.56
IMU3,30.101,1,-103.93,-1.24,-118.44,27.4,103556.0,184.11
IMU1,30.111,1,-87.53,-2.43,-0.07,26.9,103319.0,164.7
IMU2,30.111,1,43.34,11.83,107.02,26.1,103482.0,178.05
IMU3,30.111,1,-103.92,-1.25,-118.41,27.4,103560.0,184.44
IMU1,30.121,1,-87.53,-2.44,-0.07,26.9,103319.0,164.7
IMU2,30.121,1,43.35,11.83,107.0,26.1,103482.0,178.05
IMU3,30.121,1,-103.92,-1.26,-118.39,27.4,103560.0,184.44
IMU1,30.131,1,-87.53,-2.44,-0.07,26.9,103319.0,164.7
IMU2,30.131,1,43.35,11.83,106.99,26.1,103482.0,178.05
IMU3,30.131,1,-103.91,-1.27,-118.37,27.4,103560.0,184.44
IMU1,30.141,1,-87.54,-2.44,-0.07,26.9,103319.0,164.7
IMU2,30.141,1,43.35,11.84,106.97,26.1,103482.0,178.05
IMU3,30.141,1,-103.9,-1.28,-118.34,27.4,103560.0,184.44
IMU1,30.151,1,-87.54,-2.45,-0.07,26.9,103319.0,164.7
IMU2,30.151,1,43.36,11.84,106.95,26.1,103482.0,178.05
IMU3,30.151,1,-103.89,-1.29,-118.32,27.4,103560.0,184.44
IMU1,30.161,1,-87.54,-2.45,-0.07,26.9,103319.0,164.7
IMU2,30.161,1,43.36,11.84,106.94,26.1,103482.0,178.05
IMU3,30.161,1,-103.88,-1.3,-118.3,27.4,103560.0,184.44
IMU1,30.171,1,-87.54,-2.46,-0.07,26.9,103319.0,164.7
IMU2,30.171,1,43.37,11.85,106.92,26.1,103482.0,178.05
IMU3,30.171,1,-103.87,-1.31,-118.27,27.4,103560.0,184.44
IMU1,30.181,1,-87.55,-2.46,-0.07,26.9,103319.0,164.7
IMU2,30.181,1,43.38,11.85,106.91,26.1,103482.0,178.05
IMU3,30.181,1,-103.86,-1.32,-118.25,27.4,103560.0,184.44
IMU1,30.191,1,-87.55,-2.46,-0.07,26.9,103319.0,164.7
IMU2,30.191,1,43.38,11.85,106.89,26.1,103482.0,178.05
IMU3,30.191,1,-103.86,-1.33,-118.23,27.4,103560.0,184.44
IMU1,30.201,1,-87.55,-2.47,-0.07,26.9,103319.0,164.7
IMU2,30.201,1,43.38,11.86,106.87,26.1,103482.0,178.05
IMU3,30.201,1,-103.85,-1.34,-118.21,27.4,103560.0,184.44
IMU1,30.211,1,-87.55,-2.47,-0.07,26.9,103315.0,164.38
IMU2,30.211,1,43.39,11.86,106.86,26.1,103475.0,177.48
IMU3,30.211,1,-103.84,-1.35,-118.19,27.4,103553.0,183.86
IMU1,30.221,1,-87.55,-2.47,-0.07,26.9,103315.0,164.38
IMU2,30.221,1,43.39,11.86,106.84,26.1,103475.0,177.48
IMU3,30.221,1,-103.84,-1.36,-118.17,27.4,103553.0,183.86
IMU1,30.231,1,-87.55,-2.47,-0.07,26.9,103315.0,164.38
IMU2,30.231,1,43.4,11.86,106.83,26.1,103475.0,177.48
IMU3,30.231,1,-103.83,-1.37,-118.15,27.4,103553.0,183.86
IMU1,30.241,1,-87.55,-2.48,-0.07,26.9,103315.0,164.38
IMU2,30.241,1,43.4,11.87,106.81,26.1,103475.0,177.48
IMU3,30.241,1,-103.82,-1.37,-118.13,27.4,103553.0,183.86
IMU1,30.251,1,-87.55,-2.48,-0.07,26.9,103315.0,164.38
IMU2,30.251,1,43.41,11.87,106.79,26.1,103475.0,177.48
IMU3,30.251,1,-103.81,-1.38,-118.11,27.4,103553.0,183.86
IMU1,30.261,1,-87.55,-2.48,-0.07,26.9,103315.0,164.38
IMU2,30.261,1,43.41,11.87,106.78,26.1,103475.0,177.48
IMU3,30.261,1,-103.81,-1.39,-118.08,27.4,103553.0,183.86
IMU1,30.271,1,-87.55,-2.49,-0.06,26.9,103315.0,164.38
IMU2,30.271,1,43.41,11.87,106.76,26.1,103475.0,177.48
IMU3,30.271,1,-103.8,-1.4,-118.06,27.4,103553.0,183.86
IMU1,30.281,1,-87.56,-2.49,-0.06,26.9,103315.0,164.38
IMU2,30.281,1,43.42,11.87,106.74,26.1,103475.0,177.48
IMU3,30.281,1,-103.79,-1.41,-118.04,27.4,103553.0,183.86
IMU1,30.291,1,-87.56,-2.49,-0.06,26.9,103315.0,164.38
IMU2,30.291,1,43.43,11.88,106.73,26.1,103475.0,177.48
IMU3,30.291,1,-103.78,-1.41,-118.02,27.4,103553.0,183.86
IMU1,30.301,1,-87.56,-2.5,-0.06,26.9,103315.0,164.38
IMU2,30.301,1,43.43,11.88,106.71,26.1,103475.0,177.48
IMU3,30.301,1,-103.77,-1.42,-118.0,27.4,103553.0,183.86
IMU1,30.311,1,-87.56,-2.5,-0.06,26.9,103321.0,164.87
IMU2,30.311,1,43.44,11.88,106.69,26.1,103479.0,177.81
IMU3,30.311,1,-103.77,-1.43,-117.99,27.4,103558.0,184.27
IMU1,30.321,1,-87.56,-2.5,-0.06,26.9,103321.0,164.87
IMU2,30.321,1,43.44,11.89,106.68,26.1,103479.0,177.81
IMU3,30.321,1,-103.76,-1.44,-117.97,27.4,103558.0,184.27
IMU1,30.331,1,-87.56,-2.5,-0.06,26.9,103321.0,164.87
IMU2,30.331,1,43.45,11.89,106.66,26.1,103479.0,177.81
IMU3,30.331,1,-103.75,-1.45,-117.95,27.4,103558.0,184.27
IMU1,30.341,1,-87.56,-2.51,-0.06,26.9,103321.0,164.87
IMU2,30.341,1,43.45,11.89,106.64,26.1,103479.0,177.81
IMU3,30.341,1,-103.74,-1.46,-117.94,27.4,103558.0,184.27
IMU1,30.351,1,-87.56,-2.51,-0.06,26.9,103321.0,164.87
IMU2,30.351,1,43.45,11.9,106.63,26.1,103479.0,177.81
IMU3,30.351,1,-103.74,-1.47,-117.92,27.4,103558.0,184.27
IMU1,30.361,1,-87.56,-2.51,-0.06,26.9,103321.0,164.87
IMU2,30.361,1,43.46,11.9,106.61,26.1,103479.0,177.81
IMU3,30.361,1,-103.73,-1.48,-117.91,27.4,103558.0,184.27
IMU1,30.371,1,-87.56,-2.52,-0.06,26.9,103321.0,164.87
IMU2,30.371,1,43.47,11.9,106.6,26.1,103479.0,177.81
IMU3,30.371,1,-103.72,-1.5,-117.9,27.4,103558.0,184.27
IMU1,30.381,1,-87.56,-2.52,-0.06,26.9,103321.0,164.87
IMU2,30.381,1,43.47,11.91,106.58,26.1,103479.0,177.81
IMU3,30.381,1,-103.71,-1.51,-117.9,27.4,103558.0,184.27
IMU1,30.391,1,-87.56,-2.52,-0.06,26.9,103321.0,164.87
IMU2,30.391,1,43.47,11.91,106.56,26.1,103479.0,177.81
IMU3,30.391,1,-103.7,-1.52,-117.89,27.4,103558.0,184.27
IMU1,30.401,1,-87.56,-2.52,-0.06,26.9,103321.0,164.87
IMU2,30.401,1,43.47,11.91,106.55,26.1,103479.0,177.81
IMU3,30.401,1,-103.69,-1.54,-117.89,27.4,103558.0,184.27
IMU1,30.411,1,-87.56,-2.53,-0.06,26.9,103317.0,164.54
IMU2,30.411,1,43.47,11.91,106.53,26.1,103473.0,177.32
IMU3,30.411,1,-103.68,-1.55,-117.88,27.3,103554.0,183.94
IMU1,30.421,1,-87.56,-2.53,-0.06,26.9,103317.0,164.54
IMU2,30.421,1,43.48,11.92,106.52,26.1,103473.0,177.32
IMU3,30.421,1,-103.68,-1.56,-117.88,27.3,103554.0,183.94
IMU1,30.431,1,-87.57,-2.53,-0.06,26.9,103317.0,164.54
IMU2,30.431,1,43.48,11.92,106.5,26.1,103473.0,177.32
IMU3,30.431,1,-103.67,-1.58,-117.87,27.3,103554.0,183.94
IMU1,30.441,1,-87.57,-2.54,-0.06,26.9,103317.0,164.54
IMU2,30.441,1,43.49,11.92,106.48,26.1,103473.0,177.32
IMU3,30.441,1,-103.66,-1.59,-117.86,27.3,103554.0,183.94
IMU1,30.451,1,-87.57,-2.54,-0.06,26.9,103317.0,164.54
IMU2,30.451,1,43.49,11.93,106.47,26.1,103473.0,177.32
IMU3,30.451,1,-103.65,-1.6,-117.85,27.3,103554.0,183.94
IMU1,30.461,1,-87.57,-2.54,-0.05,26.9,103317.0,164.54
IMU2,30.461,1,43.49,11.93,106.45,26.1,103473.0,177.32
IMU3,30.461,1,-103.64,-1.61,-117.84,27.3,103554.0,183.94
IMU1,30.471,1,-87.58,-2.55,-0.05,26.9,103317.0,164.54
IMU2,30.471,1,43.5,11.93,106.43,26.1,103473.0,177.32
IMU3,30.471,1,-103.63,-1.62,-117.83,27.3,103554.0,183.94
IMU1,30.481,1,-87.58,-2.55,-0.05,26.9,103317.0,164.54
IMU2,30.481,1,43.5,11.93,106.42,26.1,103473.0,177.32
IMU3,30.481,1,-103.63,-1.63,-117.83,27.3,103554.0,183.94
IMU1,30.491,1,-87.58,-2.55,-0.05,26.9,103317.0,164.54
IMU2,30.491,1,43.5,11.94,106.4,26.1,103473.0,177.32
IMU3,30.491,1,-103.62,-1.64,-117.82,27.3,103554.0,183.94
IMU1,30.501,1,-87.58,-2.56,-0.05,26.9,103317.0,164.54
IMU2,30.501,1,43.5,11.94,106.39,26.1,103473.0,177.32
IMU3,30.501,1,-103.61,-1.65,-117.81,27.3,103554.0,183.94
IMU1,30.511,1,-87.58,-2.56,-0.05,26.9,103319.0,164.7
IMU2,30.511,1,43.51,11.94,106.37,26.1,103477.0,177.64
IMU3,30.511,1,-103.6,-1.66,-117.8,27.3,103555.0,184.02
IMU1,30.521,1,-87.58,-2.56,-0.05,26.9,103319.0,164.7
IMU2,30.521,1,43.51,11.94,106.35,26.1,103477.0,177.64
IMU3,30.521,1,-103.59,-1.67,-117.79,27.3,103555.0,184.02
IMU1,30.531,1,-87.58,-2.56,-0.05,26.9,103319.0,164.7
IMU2,30.531,1,43.52,11.95,106.34,26.1,103477.0,177.64
IMU3,30.531,1,-103.59,-1.68,-117.78,27.3,103555.0,184.02
IMU1,30.541,1,-87.58,-2.57,-0.05,26.9,103319.0,164.7
IMU2,30.541,1,43.52,11.95,106.32,26.1,103477.0,177.64
IMU3,30.541,1,-103.58,-1.69,-117.77,27.3,103555.0,184.02
IMU1,30.551,1,-87.58,-2.57,-0.05,26.9,103319.0,164.7
IMU2,30.551,1,43.53,11.96,106.31,26.1,103477.0,177.64
IMU3,30.551,1,-103.57,-1.7,-117.76,27.3,103555.0,184.02
IMU1,30.561,1,-87.59,-2.57,-0.05,26.9,103319.0,164.7
IMU2,30.561,1,43.53,11.96,106.29,26.1,103477.0,177.64
IMU3,30.561,1,-103.57,-1.71,-117.75,27.3,103555.0,184.02
IMU1,30.571,1,-87.59,-2.58,-0.05,26.9,103319.0,164.7
IMU2,30.571,1,43.54,11.96,106.27,26.1,103477.0,177.64
IMU3,30.571,1,-103.56,-1.72,-117.74,27.3,103555.0,184.02
IMU1,30.581,1,-87.59,-2.58,-0.05,26.9,103319.0,164.7
IMU2,30.581,1,43.54,11.97,106.26,26.1,103477.0,177.64
IMU3,30.581,1,-103.55,-1.73,-117.73,27.3,103555.0,184.02
IMU1,30.591,1,-87.59,-2.58,-0.05,26.9,103319.0,164.7
IMU2,30.591,1,43.54,11.97,106.24,26.1,103477.0,177.64
IMU3,30.591,1,-103.55,-1.74,-117.73,27.3,103555.0,184.02
IMU1,30.601,1,-87.59,-2.58,-0.05,26.9,103319.0,164.7
IMU2,30.601,1,43.55,11.97,106.23,26.1,103477.0,177.64
IMU3,30.601,1,-103.54,-1.75,-117.72,27.3,103555.0,184.02
IMU1,30.611,1,-87.59,-2.59,-0.05,26.9,103322.0,164.95
IMU2,30.611,1,43.55,11.98,106.21,26.1,103483.0,178.13
IMU3,30.611,1,-103.53,-1.76,-117.72,27.3,103553.0,183.86
IMU1,30.621,1,-87.59,-2.59,-0.05,26.9,103322.0,164.95
IMU2,30.621,1,43.55,11.98,106.19,26.1,103483.0,178.13
IMU3,30.621,1,-103.52,-1.77,-117.72,27.3,103553.0,183.86
IMU1,30.631,1,-87.6,-2.59,-0.05,26.9,103322.0,164.95
IMU2,30.631,1,43.55,11.98,106.18,26.1,103483.0,178.13
IMU3,30.631,1,-103.51,-1.79,-117.73,27.3,103553.0,183.86
IMU1,30.641,1,-87.6,-2.6,-0.05,26.9,103322.0,164.95
IMU2,30.641,1,43.56,11.98,106.16,26.1,103483.0,178.13
IMU3,30.641,1,-103.5,-1.8,-117.73,27.3,103553.0,183.86
IMU1,30.651,1,-87.6,-2.6,-0.05,26.9,103322.0,164.95
IMU2,30.651,1,43.56,11.99,106.14,26.1,103483.0,178.13
IMU3,30.651,1,-103.5,-1.81,-117.73,27.3,103553.0,183.86
IMU1,30.661,1,-87.6,-2.6,-0.05,26.9,103322.0,164.95
IMU2,30.661,1,43.56,11.99,106.13,26.1,103483.0,178.13
IMU3,30.661,1,-103.49,-1.82,-117.73,27.3,103553.0,183.86
IMU1,30.671,1,-87.6,-2.6,-0.05,26.9,103322.0,164.95
IMU2,30.671,1,43.57,11.99,106.11,26.1,103483.0,178.13
IMU3,30.671,1,-103.48,-1.83,-117.73,27.3,103553.0,183.86
IMU1,30.681,1,-87.6,-2.61,-0.05,26.9,103322.0,164.95
IMU2,30.681,1,43.57,11.99,106.1,26.1,103483.0,178.13
IMU3,30.681,1,-103.47,-1.85,-117.74,27.3,103553.0,183.86
IMU1,30.691,1,-87.6,-2.61,-0.05,26.9,103322.0,164.95
IMU2,30.691,1,43.57,12.0,106.08,26.1,103483.0,178.13
IMU3,30.691,1,-103.46,-1.86,-117.74,27.3,103553.0,183.86
IMU1,30.701,1,-87.6,-2.61,-0.05,26.9,103322.0,164.95
IMU2,30.701,1,43.57,12.0,106.06,26.1,103483.0,178.13
IMU3,30.701,1,-103.46,-1.87,-117.74,27.3,103553.0,183.86
IMU1,30.711,1,-87.6,-2.61,-0.04,26.9,103319.0,164.7
IMU2,30.711,1,43.58,12.0,106.05,26.1,103477.0,177.64
IMU3,30.711,1,-103.45,-1.88,-117.74,27.3,103558.0,184.27
IMU1,30.721,1,-87.6,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.721,1,43.58,12.01,106.03,26.1,103477.0,177.64
IMU3,30.721,1,-103.45,-1.88,-117.73,27.3,103558.0,184.27
IMU1,30.731,1,-87.6,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.731,1,43.58,12.01,106.01,26.1,103477.0,177.64
IMU3,30.731,1,-103.44,-1.89,-117.73,27.3,103558.0,184.27
IMU1,30.741,1,-87.6,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.741,1,43.59,12.01,106.0,26.1,103477.0,177.64
IMU3,30.741,1,-103.44,-1.9,-117.72,27.3,103558.0,184.27
IMU1,30.751,1,-87.61,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.751,1,43.59,12.02,105.98,26.1,103477.0,177.64
IMU3,30.751,1,-103.43,-1.9,-117.71,27.3,103558.0,184.27
IMU1,30.761,1,-87.61,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.761,1,43.59,12.02,105.97,26.1,103477.0,177.64
IMU3,30.761,1,-103.43,-1.91,-117.7,27.3,103558.0,184.27
IMU1,30.771,1,-87.61,-2.62,-0.04,26.9,103319.0,164.7
IMU2,30.771,1,43.6,12.03,105.95,26.1,103477.0,177.64
IMU3,30.771,1,-103.42,-1.92,-117.7,27.3,103558.0,184.27
IMU1,30.781,1,-87.61,-2.63,-0.04,26.9,103319.0,164.7
IMU2,30.781,1,43.6,12.03,105.93,26.1,103477.0,177.64
IMU3,30.781,1,-103.42,-1.93,-117.69,27.3,103558.0,184.27
IMU1,30.791,1,-87.61,-2.63,-0.04,26.9,103319.0,164.7
IMU2,30.791,1,43.61,12.04,105.92,26.1,103477.0,177.64
IMU3,30.791,1,-103.41,-1.93,-117.68,27.3,103558.0,184.27
IMU1,30.801,1,-87.61,-2.63,-0.04,26.9,103319.0,164.7
IMU2,30.801,1,43.61,12.04,105.9,26.1,103477.0,177.64
IMU3,30.801,1,-103.41,-1.94,-117.67,27.3,103558.0,184.27
IMU1,30.811,1,-87.61,-2.64,-0.04,26.9,103322.0,164.95
IMU2,30.811,1,43.61,12.04,105.89,26.1,103481.0,177.97
IMU3,30.811,1,-103.4,-1.95,-117.67,27.3,103553.0,183.86
IMU1,30.821,1,-87.61,-2.64,-0.04,26.9,103322.0,164.95
IMU2,30.821,1,43.61,12.04,105.87,26.1,103481.0,177.97
IMU3,30.821,1,-103.4,-1.95,-117.66,27.3,103553.0,183.86
IMU1,30.831,1,-87.61,-2.64,-0.04,26.9,103322.0,164.95
IMU2,30.831,1,43.62,12.05,105.86,26.1,103481.0,177.97
IMU3,30.831,1,-103.39,-1.96,-117.65,27.3,103553.0,183.86
IMU1,30.841,1,-87.61,-2.64,-0.04,26.9,103322.0,164.95
IMU2,30.841,1,43.62,12.05,105.84,26.1,103481.0,177.97
IMU3,30.841,1,-103.39,-1.96,-117.64,27.3,103553.0,183.86
IMU1,30.851,1,-87.61,-2.65,-0.04,26.9,103322.0,164.95
IMU2,30.851,1,43.62,12.05,105.82,26.1,103481.0,177.97
IMU3,30.851,1,-103.38,-1.97,-117.64,27.3,103553.0,183.86
IMU1,30.861,1,-87.61,-2.65,-0.04,26.9,103322.0,164.95
IMU2,30.861,1,43.63,12.06,105.81,26.1,103481.0,177.97
IMU3,30.861,1,-103.38,-1.98,-117.63,27.3,103553.0,183.86
IMU1,30.871,1,-87.61,-2.65,-0.04,26.9,103322.0,164.95
IMU2,30.871,1,43.63,12.06,105.79,26.1,103481.0,177.97
IMU3,30.871,1,-103.38,-1.98,-117.62,27.3,103553.0,183.86
IMU1,30.881,1,-87.61,-2.66,-0.04,26.9,103322.0,164.95
IMU2,30.881,1,43.63,12.06,105.78,26.1,103481.0,177.97
IMU3,30.881,1,-103.37,-1.99,-117.61,27.3,103553.0,183.86
IMU1,30.891,1,-87.61,-2.66,-0.04,26.9,103322.0,164.95
IMU2,30.891,1,43.64,12.07,105.76,26.1,103481.0,177.97
IMU3,30.891,1,-103.37,-1.99,-117.6,27.3,103553.0,183.86
IMU1,30.901,1,-87.61,-2.66,-0.04,26.9,103322.0,164.95
IMU2,30.901,1,43.64,12.07,105.74,26.1,103481.0,177.97
IMU3,30.901,1,-103.36,-2.0,-117.59,27.3,103553.0,183.86
IMU1,30.911,1,-87.62,-2.66,-0.04,26.9,103319.0,164.7
IMU2,30.911,1,43.65,12.08,105.73,26.1,103479.0,177.81
IMU3,30.911,1,-103.36,-2.0,-117.58,27.3,103556.0,184.11
IMU1,30.921,1,-87.62,-2.67,-0.04,26.9,103319.0,164.7
IMU2,30.921,1,43.65,12.08,105.71,26.1,103479.0,177.81
IMU3,30.921,1,-103.36,-2.01,-117.57,27.3,103556.0,184.11
IMU1,30.931,1,-87.61,-2.67,-0.04,26.9,103319.0,164.7
IMU2,30.931,1,43.65,12.08,105.7,26.1,103479.0,177.81
IMU3,30.931,1,-103.35,-2.01,-117.57,27.3,103556.0,184.11
IMU1,30.941,1,-87.61,-2.67,-0.04,26.9,103319.0,164.7
IMU2,30.941,1,43.66,12.09,105.68,26.1,103479.0,177.81
IMU3,30.941,1,-103.35,-2.02,-117.56,27.3,103556.0,184.11
IMU1,30.951,1,-87.61,-2.67,-0.04,26.9,103319.0,164.7
IMU2,30.951,1,43.66,12.09,105.66,26.1,103479.0,177.81
IMU3,30.951,1,-103.34,-2.02,-117.55,27.3,103556.0,184.11
IMU1,30.961,1,-87.62,-2.67,-0.04,26.9,103319.0,164.7
IMU2,30.961,1,43.66,12.09,105.65,26.1,103479.0,177.81
IMU3,30.961,1,-103.34,-2.03,-117.54,27.3,103556.0,184.11
IMU1,30.971,1,-87.62,-2.68,-0.04,26.9,103319.0,164.7
IMU2,30.971,1,43.66,12.1,105.63,26.1,103479.0,177.81
IMU3,30.971,1,-103.34,-2.03,-117.53,27.3,103556.0,184.11
IMU1,30.981,1,-87.61,-2.68,-0.04,26.9,103319.0,164.7
IMU2,30.981,1,43.66,12.1,105.62,26.1,103479.0,177.81
IMU3,30.981,1,-103.34,-2.04,-117.53,27.3,103556.0,184.11
IMU1,30.991,1,-87.61,-2.68,-0.04,26.9,103319.0,164.7
IMU2,30.991,1,43.67,12.1,105.6,26.1,103479.0,177.81
IMU3,30.991,1,-103.33,-2.04,-117.52,27.3,103556.0,184.11
IMU1,31.001,1,-87.61,-2.68,-0.04,26.9,103319.0,164.7
IMU2,31.001,1,43.67,12.1,105.58,26.1,103479.0,177.81
IMU3,31.001,1,-103.33,-2.05,-117.51,27.3,103556.0,184.11
IMU1,31.011,1,-87.61,-2.69,-0.04,26.9,103324.0,165.11
IMU2,31.011,1,43.67,12.11,105.57,26.1,103478.0,177.72
IMU3,31.011,1,-103.32,-2.05,-117.5,27.3,103557.0,184.19
IMU1,31.021,1,-87.61,-2.69,-0.04,26.9,103324.0,165.11
IMU2,31.021,1,43.68,12.11,105.55,26.1,103478.0,177.72
IMU3,31.021,1,-103.32,-2.06,-117.5,27.3,103557.0,184.19
IMU1,31.031,1,-87.61,-2.69,-0.03,26.9,103324.0,165.11
IMU2,31.031,1,43.68,12.11,105.54,26.1,103478.0,177.72
IMU3,31.031,1,-103.32,-2.06,-117.49,27.3,103557.0,184.19
IMU1,31.041,1,-87.61,-2.69,-0.03,26.9,103324.0,165.11
IMU2,31.041,1,43.68,12.12,105.52,26.1,103478.0,177.72
IMU3,31.041,1,-103.31,-2.07,-117.49,27.3,103557.0,184.19
IMU1,31.051,1,-87.61,-2.7,-0.03,26.9,103324.0,165.11
IMU2,31.051,1,43.69,12.12,105.51,26.1,103478.0,177.72
IMU3,31.051,1,-103.3,-2.08,-117.49,27.3,103557.0,184.19
IMU1,31.061,1,-87.61,-2.7,-0.03,26.9,103324.0,165.11
IMU2,31.061,1,43.69,12.12,105.49,26.1,103478.0,177.72
IMU3,31.061,1,-103.3,-2.08,-117.48,27.3,103557.0,184.19
IMU1,31.071,1,-87.61,-2.7,-0.03,26.9,103324.0,165.11
IMU2,31.071,1,43.69,12.12,105.48,26.1,103478.0,177.72
IMU3,31.071,1,-103.3,-2.09,-117.48,27.3,103557.0,184.19
IMU1,31.081,1,-87.61,-2.7,-0.03,26.9,103324.0,165.11
IMU2,31.081,1,43.69,12.13,105.46,26.1,103478.0,177.72
IMU3,31.081,1,-103.29,-2.09,-117.47,27.3,103557.0,184.19
IMU1,31.091,1,-87.61,-2.7,-0.03,26.9,103324.0,165.11
IMU2,31.091,1,43.69,12.13,105.44,26.1,103478.0,177.72
IMU3,31.091,1,-103.29,-2.1,-117.47,27.3,103557.0,184.19
IMU1,31.101,1,-87.6,-2.7,-0.04,26.9,103324.0,165.11
IMU2,31.101,1,43.7,12.13,105.43,26.1,103478.0,177.72
IMU3,31.101,1,-103.29,-2.1,-117.46,27.3,103557.0,184.19
IMU1,31.111,1,-87.6,-2.71,-0.04,26.9,103321.0,164.87
IMU2,31.111,1,43.7,12.14,105.41,26.1,103484.0,178.22
IMU3,31.111,1,-103.28,-2.11,-117.46,27.3,103552.0,183.78
IMU1,31.121,1,-87.61,-2.71,-0.03,26.9,103321.0,164.87
IMU2,31.121,1,43.7,12.14,105.4,26.1,103484.0,178.22
IMU3,31.121,1,-103.28,-2.11,-117.45,27.3,103552.0,183.78
IMU1,31.131,1,-87.6,-2.71,-0.03,26.9,103321.0,164.87
IMU2,31.131,1,43.7,12.14,105.38,26.1,103484.0,178.22
IMU3,31.131,1,-103.27,-2.12,-117.45,27.3,103552.0,183.78
IMU1,31.141,1,-87.6,-2.71,-0.03,26.9,103321.0,164.87
IMU2,31.141,1,43.71,12.15,105.37,26.1,103484.0,178.22
IMU3,31.141,1,-103.27,-2.13,-117.45,27.3,103552.0,183.78
IMU1,31.151,1,-87.6,-2.72,-0.03,26.9,103321.0,164.87
IMU2,31.151,1,43.71,12.15,105.35,26.1,103484.0,178.22
IMU3,31.151,1,-103.27,-2.13,-117.44,27.3,103552.0,183.78
IMU1,31.161,1,-87.6,-2.72,-0.03,26.9,103321.0,164.87
IMU2,31.161,1,43.71,12.15,105.33,26.1,103484.0,178.22
IMU3,31.161,1,-103.26,-2.14,-117.43,27.3,103552.0,183.78
IMU1,31.171,1,-87.6,-2.72,-0.03,26.9,103321.0,164.87
IMU2,31.171,1,43.71,12.16,105.32,26.1,103484.0,178.22
IMU3,31.171,1,-103.26,-2.14,-117.43,27.3,103552.0,183.78
IMU1,31.181,1,-87.61,-2.72,-0.03,26.9,103321.0,164.87
IMU2,31.181,1,43.71,12.16,105.3,26.1,103484.0,178.22
IMU3,31.181,1,-103.26,-2.15,-117.43,27.3,103552.0,183.78
IMU1,31.191,1,-87.61,-2.72,-0.03,26.9,103321.0,164.87
IMU2,31.191,1,43.72,12.16,105.29,26.1,103484.0,178.22
IMU3,31.191,1,-103.25,-2.15,-117.42,27.3,103552.0,183.78
IMU1,31.201,1,-87.61,-2.73,-0.03,26.9,103321.0,164.87
IMU2,31.201,1,43.72,12.17,105.27,26.1,103484.0,178.22
IMU3,31.201,1,-103.25,-2.16,-117.42,27.3,103552.0,183.78
IMU1,31.211,1,-87.6,-2.73,-0.03,26.8,103320.0,164.78
IMU2,31.211,1,43.72,12.17,105.26,26.1,103470.0,177.07
IMU3,31.211,1,-103.24,-2.16,-117.42,27.3,103554.0,183.94
